YEAR,SCHOOL,EXAM,%FRESCH,%VRBANB,SEX,VRBAND,ETHN,SCHGEN,SCHDEN
3,30,34,19,31,1,3,1,1,1
3,30,26,19,31,0,2,1,1,1
3,30,17,19,31,0,3,1,1,1
3,30,10,19,31,0,3,1,1,1
3,30,36,19,31,1,2,1,1,1
3,30,29,19,31,1,3,1,1,1
3,30,30,19,31,1,3,1,1,1
3,30,23,19,31,0,3,1,1,1
3,30,24,19,31,0,2,1,1,1
3,30,18,19,31,0,3,1,1,1
3,30,28,19,31,0,2,9,1,1
3,30,29,19,31,1,1,6,1,1
3,30,21,19,31,1,3,1,1,1
3,30,26,19,31,0,3,1,1,1
3,30,36,19,31,0,3,1,1,1
3,30,27,19,31,0,3,7,1,1
3,30,25,19,31,1,3,1,1,1
3,30,4,19,31,0,1,1,1,1
3,30,22,19,31,0,2,1,1,1
3,30,25,19,31,1,2,1,1,1
3,30,31,19,31,1,3,1,1,1
3,30,25,19,31,0,3,1,1,1
3,30,20,19,31,1,2,1,1,1
3,30,29,19,31,0,2,1,1,1
3,30,25,19,31,1,3,1,1,1
3,30,30,19,31,0,2,1,1,1
3,30,32,19,31,0,2,7,1,1
3,30,36,19,31,1,2,1,1,1
3,30,22,19,31,1,1,1,1,1
3,30,24,19,31,0,2,1,1,1
3,30,26,19,31,0,3,1,1,1
3,30,31,19,31,0,2,1,1,1
3,30,4,19,31,1,3,1,1,1
3,30,17,19,31,0,3,1,1,1
3,30,20,19,31,0,2,1,1,1
3,30,27,19,31,0,2,1,1,1
3,30,13,19,31,0,3,1,1,1
3,30,39,19,31,1,3,1,1,1
3,30,30,19,31,0,3,1,1,1
3,30,24,19,31,1,2,1,1,1
3,30,10,19,31,0,1,1,1,1
3,30,15,19,31,0,2,1,1,1
3,30,31,19,31,1,3,1,1,1
3,30,29,19,31,1,2,1,1,1
3,30,34,19,31,0,2,1,1,1
3,30,19,19,31,0,2,1,1,1
3,30,5,19,31,1,1,1,1,1
1,31,15,53,14,0,3,2,2,1
1,31,14,53,14,0,3,1,2,1
1,31,12,53,14,0,3,1,2,1
1,31,9,53,14,0,3,11,2,1
1,31,3,53,14,0,3,1,2,1
1,31,14,53,14,0,3,1,2,1
1,31,24,53,14,0,3,11,2,1
1,31,37,53,14,0,3,1,2,1
1,31,19,53,14,0,1,1,2,1
1,31,23,53,14,0,2,1,2,1
1,31,12,53,14,0,1,10,2,1
1,31,14,53,14,0,3,10,2,1
1,31,17,53,14,0,3,5,2,1
1,31,5,53,14,0,3,1,2,1
1,31,4,53,14,0,3,11,2,1
1,31,21,53,14,0,2,1,2,1
1,31,6,53,14,0,1,1,2,1
1,31,4,53,14,0,1,1,2,1
1,31,18,53,14,0,3,6,2,1
1,31,10,53,14,0,3,1,2,1
1,31,9,53,14,0,3,1,2,1
1,31,5,53,14,0,3,11,2,1
1,31,15,53,14,0,2,1,2,1
1,31,3,53,14,0,2,1,2,1
1,31,20,53,14,0,1,4,2,1
1,31,9,53,14,0,3,7,2,1
1,31,17,53,14,0,2,1,2,1
1,31,27,53,14,0,1,4,2,1
1,31,29,53,14,0,1,4,2,1
1,31,3,53,14,0,2,1,2,1
1,31,5,53,14,0,2,1,2,1
1,31,17,53,14,0,2,1,2,1
2,31,16,77,13,0,3,1,2,1
2,31,11,77,13,0,1,1,2,1
2,31,25,77,13,0,3,5,2,1
2,31,12,77,13,0,1,4,2,1
2,31,15,77,13,0,2,1,2,1
2,31,2,77,13,0,3,1,2,1
2,31,21,77,13,0,2,1,2,1
2,31,13,77,13,0,3,11,2,1
2,31,25,77,13,0,3,5,2,1
2,31,10,77,13,0,1,1,2,1
2,31,39,77,13,0,3,6,2,1
2,31,5,77,13,0,3,1,2,1
2,31,8,77,13,0,3,10,2,1
2,31,31,77,13,0,2,1,2,1
2,31,33,77,13,0,1,4,2,1
2,31,14,77,13,0,1,1,2,1
2,31,16,77,13,0,3,1,2,1
2,31,14,77,13,0,1,4,2,1
2,31,4,77,13,0,3,1,2,1
2,31,3,77,13,0,1,4,2,1
2,31,9,77,13,0,3,1,2,1
2,31,2,77,13,0,3,5,2,1
2,31,7,77,13,0,1,4,2,1
2,31,15,77,13,0,3,9,2,1
2,31,26,77,13,0,3,10,2,1
2,31,25,77,13,0,3,4,2,1
2,31,31,77,13,0,3,1,2,1
2,31,8,77,13,0,1,4,2,1
2,31,5,77,13,0,2,1,2,1
2,31,16,77,13,0,3,5,2,1
2,31,24,77,13,0,1,4,2,1
2,31,16,77,13,0,3,1,2,1
2,31,11,77,13,0,3,1,2,1
3,31,18,77,10,0,3,5,2,1
3,31,37,77,10,0,3,4,2,1
3,31,24,77,10,0,3,4,2,1
3,31,24,77,10,0,3,1,2,1
3,31,4,77,10,0,3,7,2,1
3,31,6,77,10,0,1,1,2,1
3,31,11,77,10,0,1,4,2,1
3,31,20,77,10,0,3,7,2,1
3,31,25,77,10,0,3,5,2,1
3,31,2,77,10,0,1,4,2,1
3,31,5,77,10,0,1,1,2,1
3,31,20,77,10,0,3,4,2,1
3,31,2,77,10,0,1,4,2,1
3,31,5,77,10,0,1,5,2,1
3,31,4,77,10,0,3,6,2,1
3,31,24,77,10,0,3,10,2,1
3,31,17,77,10,0,3,1,2,1
3,31,38,77,10,0,2,1,2,1
3,31,25,77,10,0,3,1,2,1
3,31,21,77,10,0,2,1,2,1
3,31,8,77,10,0,1,1,2,1
3,31,20,77,10,0,3,4,2,1
3,31,10,77,10,0,1,1,2,1
3,31,8,77,10,0,3,4,2,1
3,31,3,77,10,0,2,1,2,1
3,31,6,77,10,0,1,4,2,1
3,31,6,77,10,0,3,1,2,1
1,32,13,38,15,1,3,8,3,1
1,32,5,38,15,1,3,5,3,1
1,32,34,38,15,1,2,1,3,1
1,32,18,38,15,1,1,10,3,1
1,32,37,38,15,1,2,1,3,1
1,32,18,38,15,1,3,5,3,1
1,32,19,38,15,1,3,5,3,1
1,32,12,38,15,1,3,5,3,1
1,32,4,38,15,1,3,7,3,1
1,32,9,38,15,1,1,10,3,1
1,32,4,38,15,1,1,8,3,1
1,32,33,38,15,1,2,6,3,1
1,32,25,38,15,1,3,5,3,1
1,32,19,38,15,1,3,2,3,1
1,32,37,38,15,1,1,4,3,1
1,32,35,38,15,1,3,8,3,1
1,32,17,38,15,1,3,5,3,1
1,32,10,38,15,1,3,10,3,1
1,32,6,38,15,1,1,5,3,1
1,32,25,38,15,1,1,5,3,1
1,32,35,38,15,1,1,5,3,1
1,32,16,38,15,1,1,5,3,1
1,32,34,38,15,1,3,1,3,1
1,32,14,38,15,1,1,7,3,1
1,32,19,38,15,1,3,5,3,1
1,32,17,38,15,1,1,8,3,1
1,32,14,38,15,1,3,1,3,1
1,32,23,38,15,1,2,5,3,1
1,32,15,38,15,1,3,1,3,1
1,32,31,38,15,1,3,1,3,1
1,32,2,38,15,1,1,11,3,1
1,32,10,38,15,1,3,7,3,1
1,32,12,38,15,1,1,8,3,1
1,32,31,38,15,1,3,8,3,1
1,32,17,38,15,1,3,5,3,1
1,32,22,38,15,1,3,5,3,1
1,32,18,38,15,1,2,1,3,1
1,32,42,38,15,1,3,5,3,1
1,32,8,38,15,1,1,5,3,1
1,32,36,38,15,1,2,5,3,1
1,32,23,38,15,1,3,6,3,1
1,32,40,38,15,1,3,2,3,1
1,32,32,38,15,1,3,10,3,1
1,32,8,38,15,1,1,8,3,1
1,32,35,38,15,1,2,5,3,1
1,32,46,38,15,1,3,1,3,1
1,32,13,38,15,1,3,1,3,1
1,32,52,38,15,1,2,1,3,1
1,32,34,38,15,1,3,5,3,1
1,32,21,38,15,1,3,5,3,1
1,32,32,38,15,1,2,1,3,1
1,32,17,38,15,1,3,7,3,1
1,32,1,38,15,1,1,1,3,1
1,32,31,38,15,1,3,1,3,1
1,32,8,38,15,1,3,5,3,1
1,32,13,38,15,1,3,1,3,1
1,32,24,38,15,1,1,5,3,1
2,32,20,65,15,1,3,1,3,1
2,32,16,65,15,1,2,5,3,1
2,32,46,65,15,1,2,8,3,1
2,32,2,65,15,1,1,7,3,1
2,32,12,65,15,1,1,5,3,1
2,32,29,65,15,1,3,7,3,1
2,32,14,65,15,1,1,10,3,1
2,32,40,65,15,1,1,8,3,1
2,32,38,65,15,1,2,1,3,1
2,32,7,65,15,1,1,5,3,1
2,32,13,65,15,1,1,8,3,1
2,32,16,65,15,1,3,5,3,1
2,32,25,65,15,1,3,5,3,1
2,32,1,65,15,1,1,10,3,1
2,32,54,65,15,1,2,1,3,1
2,32,13,65,15,1,3,5,3,1
2,32,18,65,15,1,3,11,3,1
2,32,16,65,15,1,1,10,3,1
2,32,47,65,15,1,2,10,3,1
2,32,23,65,15,1,3,5,3,1
2,32,38,65,15,1,2,1,3,1
2,32,5,65,15,1,1,1,3,1
2,32,14,65,15,1,1,5,3,1
2,32,17,65,15,1,2,1,3,1
2,32,34,65,15,1,2,1,3,1
2,32,27,65,15,1,3,5,3,1
2,32,22,65,15,1,1,5,3,1
2,32,29,65,15,1,3,5,3,1
2,32,17,65,15,1,1,2,3,1
2,32,30,65,15,1,2,5,3,1
2,32,6,65,15,1,1,1,3,1
2,32,33,65,15,1,3,5,3,1
2,32,22,65,15,1,3,6,3,1
2,32,30,65,15,1,1,1,3,1
2,32,11,65,15,1,3,1,3,1
2,32,21,65,15,1,3,1,3,1
2,32,16,65,15,1,3,5,3,1
2,32,21,65,15,1,1,10,3,1
2,32,10,65,15,1,3,1,3,1
2,32,16,65,15,1,3,5,3,1
2,32,9,65,15,1,3,5,3,1
2,32,17,65,15,1,3,2,3,1
2,32,10,65,15,1,3,1,3,1
2,32,24,65,15,1,1,5,3,1
2,32,36,65,15,1,3,1,3,1
2,32,13,65,15,1,3,2,3,1
2,32,34,65,15,1,3,5,3,1
2,32,14,65,15,1,3,1,3,1
2,32,45,65,15,1,2,1,3,1
2,32,15,65,15,1,3,5,3,1
2,32,33,65,15,1,1,5,3,1
2,32,11,65,15,1,3,5,3,1
2,32,13,65,15,1,1,5,3,1
2,32,46,65,15,1,3,10,3,1
2,32,24,65,15,1,2,5,3,1
2,32,10,65,15,1,1,8,3,1
2,32,30,65,15,1,3,5,3,1
2,32,18,65,15,1,1,5,3,1
2,32,19,65,15,1,1,7,3,1
2,32,16,65,15,1,1,4,3,1
2,32,9,65,15,1,1,5,3,1
2,32,23,65,15,1,3,1,3,1
2,32,32,65,15,1,3,10,3,1
2,32,11,65,15,1,3,5,3,1
2,32,22,65,15,1,1,1,3,1
3,32,9,65,14,1,3,5,3,1
3,32,40,65,14,1,3,5,3,1
3,32,37,65,14,1,2,5,3,1
3,32,62,65,14,1,2,10,3,1
3,32,23,65,14,1,3,7,3,1
3,32,8,65,14,1,3,1,3,1
3,32,10,65,14,1,3,5,3,1
3,32,37,65,14,1,3,10,3,1
3,32,8,65,14,1,1,5,3,1
3,32,3,65,14,1,3,1,3,1
3,32,21,65,14,1,3,5,3,1
3,32,22,65,14,1,2,1,3,1
3,32,13,65,14,1,1,7,3,1
3,32,37,65,14,1,3,5,3,1
3,32,9,65,14,1,2,5,3,1
3,32,2,65,14,1,1,4,3,1
3,32,5,65,14,1,3,5,3,1
3,32,11,65,14,1,1,10,3,1
3,32,1,65,14,1,3,5,3,1
3,32,12,65,14,1,1,5,3,1
3,32,8,65,14,1,1,5,3,1
3,32,11,65,14,1,3,1,3,1
3,32,21,65,14,1,3,2,3,1
3,32,8,65,14,1,3,5,3,1
3,32,20,65,14,1,3,10,3,1
3,32,7,65,14,1,1,1,3,1
3,32,33,65,14,1,3,7,3,1
3,32,16,65,14,1,3,5,3,1
3,32,19,65,14,1,3,1,3,1
3,32,14,65,14,1,2,1,3,1
3,32,27,65,14,1,3,5,3,1
3,32,7,65,14,1,2,11,3,1
3,32,20,65,14,1,2,5,3,1
3,32,15,65,14,1,3,10,3,1
3,32,16,65,14,1,1,1,3,1
3,32,21,65,14,1,3,6,3,1
3,32,17,65,14,1,1,1,3,1
3,32,3,65,14,1,2,1,3,1
3,32,26,65,14,1,3,1,3,1
3,32,16,65,14,1,3,5,3,1
3,32,14,65,14,1,1,1,3,1
3,32,3,65,14,1,1,1,3,1
3,32,24,65,14,1,3,10,3,1
3,32,39,65,14,1,3,2,3,1
3,32,37,65,14,1,3,10,3,1
3,32,26,65,14,1,3,1,3,1
3,32,13,65,14,1,1,10,3,1
3,32,17,65,14,1,2,1,3,1
3,32,4,65,14,1,1,1,3,1
3,32,18,65,14,1,3,1,3,1
3,32,25,65,14,1,3,7,3,1
3,32,17,65,14,1,1,8,3,1
3,32,23,65,14,1,3,11,3,1
3,32,23,65,14,1,3,5,3,1
3,32,2,65,14,1,1,5,3,1
3,32,9,65,14,1,1,5,3,1
3,32,28,65,14,1,3,5,3,1
3,32,38,65,14,1,3,7,3,1
3,32,21,65,14,1,3,11,3,1
3,32,37,65,14,1,2,11,3,1
3,32,36,65,14,1,3,5,3,1
3,32,41,65,14,1,3,7,3,1
3,32,31,65,14,1,3,5,3,1
3,32,5,65,14,1,1,5,3,1
3,32,40,65,14,1,2,1,3,1
3,32,7,65,14,1,1,5,3,1
3,32,16,65,14,1,3,5,3,1
1,33,33,22,22,1,3,1,1,2
1,33,26,22,22,0,3,1,1,2
1,33,13,22,22,0,3,6,1,2
1,33,25,22,22,1,3,1,1,2
1,33,22,22,22,1,2,1,1,2
1,33,23,22,22,1,2,5,1,2
1,33,15,22,22,1,3,1,1,2
1,33,17,22,22,1,3,5,1,2
1,33,52,22,22,0,2,1,1,2
1,33,16,22,22,1,3,6,1,2
1,33,1,22,22,0,3,1,1,2
1,33,16,22,22,1,3,1,1,2
1,33,24,22,22,1,3,5,1,2
1,33,9,22,22,0,3,1,1,2
1,33,34,22,22,0,2,1,1,2
1,33,15,22,22,1,3,1,1,2
1,33,2,22,22,1,1,1,1,2
1,33,1,22,22,1,1,1,1,2
1,33,32,22,22,0,2,1,1,2
1,33,34,22,22,1,2,1,1,2
1,33,9,22,22,1,1,5,1,2
1,33,41,22,22,1,2,1,1,2
1,33,32,22,22,0,1,4,1,2
1,33,17,22,22,0,1,1,1,2
1,33,31,22,22,1,2,5,1,2
1,33,28,22,22,0,3,11,1,2
1,33,17,22,22,0,3,1,1,2
1,33,13,22,22,1,1,1,1,2
1,33,29,22,22,1,3,5,1,2
1,33,19,22,22,1,3,5,1,2
1,33,35,22,22,0,2,1,1,2
1,33,49,22,22,1,2,1,1,2
1,33,54,22,22,1,2,1,1,2
1,33,18,22,22,1,3,5,1,2
1,33,27,22,22,1,3,1,1,2
1,33,20,22,22,1,3,1,1,2
1,33,19,22,22,1,2,1,1,2
1,33,12,22,22,0,1,1,1,2
1,33,30,22,22,1,3,1,1,2
1,33,14,22,22,0,3,1,1,2
1,33,31,22,22,0,3,1,1,2
1,33,16,22,22,1,3,1,1,2
1,33,41,22,22,1,2,1,1,2
1,33,22,22,22,1,3,5,1,2
1,33,14,22,22,0,3,1,1,2
1,33,21,22,22,0,3,1,1,2
1,33,42,22,22,0,2,1,1,2
1,33,12,22,22,1,3,1,1,2
1,33,38,22,22,1,3,1,1,2
1,33,31,22,22,1,3,1,1,2
1,33,7,22,22,0,3,8,1,2
1,33,36,22,22,1,2,1,1,2
2,33,41,57,23,1,3,1,1,2
2,33,19,57,23,0,1,5,1,2
2,33,36,57,23,0,3,1,1,2
2,33,3,57,23,1,1,1,1,2
2,33,31,57,23,1,3,1,1,2
2,33,4,57,23,0,3,5,1,2
2,33,29,57,23,1,3,1,1,2
2,33,27,57,23,1,2,5,1,2
2,33,11,57,23,0,3,1,1,2
2,33,31,57,23,1,2,1,1,2
2,33,12,57,23,1,1,5,1,2
2,33,8,57,23,0,3,1,1,2
2,33,12,57,23,0,3,1,1,2
2,33,4,57,23,1,1,1,1,2
2,33,16,57,23,0,2,1,1,2
2,33,1,57,23,0,3,11,1,2
2,33,6,57,23,0,1,1,1,2
2,33,44,57,23,1,3,1,1,2
2,33,18,57,23,0,2,4,1,2
2,33,34,57,23,0,3,9,1,2
2,33,5,57,23,0,1,1,1,2
2,33,7,57,23,0,1,5,1,2
2,33,36,57,23,1,3,1,1,2
2,33,15,57,23,1,3,1,1,2
2,33,4,57,23,1,3,5,1,2
2,33,1,57,23,0,1,10,1,2
2,33,3,57,23,0,3,1,1,2
2,33,36,57,23,1,3,1,1,2
2,33,2,57,23,0,1,1,1,2
2,33,2,57,23,0,3,1,1,2
2,33,35,57,23,1,3,1,1,2
2,33,34,57,23,0,3,1,1,2
2,33,37,57,23,1,3,1,1,2
2,33,20,57,23,1,1,1,1,2
2,33,14,57,23,1,1,4,1,2
2,33,3,57,23,0,1,1,1,2
2,33,45,57,23,1,2,1,1,2
2,33,1,57,23,0,3,5,1,2
2,33,23,57,23,1,3,1,1,2
2,33,19,57,23,0,1,5,1,2
2,33,17,57,23,0,2,1,1,2
2,33,25,57,23,1,2,1,1,2
2,33,26,57,23,1,2,8,1,2
2,33,20,57,23,0,2,1,1,2
2,33,22,57,23,0,3,5,1,2
2,33,30,57,23,0,3,1,1,2
2,33,28,57,23,1,2,5,1,2
2,33,27,57,23,0,3,10,1,2
2,33,31,57,23,0,3,5,1,2
2,33,4,57,23,0,1,1,1,2
2,33,36,57,23,0,2,1,1,2
2,33,9,57,23,0,1,1,1,2
2,33,3,57,23,0,2,1,1,2
2,33,11,57,23,0,1,8,1,2
2,33,9,57,23,0,3,11,1,2
2,33,42,57,23,1,2,1,1,2
2,33,25,57,23,0,3,1,1,2
2,33,18,57,23,0,3,1,1,2
2,33,19,57,23,0,2,1,1,2
2,33,8,57,23,0,1,8,1,2
2,33,12,57,23,0,3,4,1,2
2,33,18,57,23,1,3,5,1,2
2,33,40,57,23,0,3,4,1,2
2,33,56,57,23,1,2,5,1,2
2,33,40,57,23,1,2,1,1,2
2,33,2,57,23,1,3,5,1,2
2,33,11,57,23,1,1,10,1,2
3,33,11,57,16,1,3,1,1,2
3,33,18,57,16,0,3,1,1,2
3,33,45,57,16,0,2,1,1,2
3,33,30,57,16,1,3,5,1,2
3,33,7,57,16,0,1,1,1,2
3,33,17,57,16,0,3,1,1,2
3,33,12,57,16,0,3,5,1,2
3,33,39,57,16,0,2,5,1,2
3,33,15,57,16,0,1,1,1,2
3,33,40,57,16,0,2,1,1,2
3,33,22,57,16,1,3,1,1,2
3,33,12,57,16,0,3,5,1,2
3,33,23,57,16,0,3,1,1,2
3,33,17,57,16,0,1,4,1,2
3,33,34,57,16,1,3,1,1,2
3,33,8,57,16,0,3,1,1,2
3,33,23,57,16,1,3,1,1,2
3,33,12,57,16,0,1,1,1,2
3,33,49,57,16,1,2,1,1,2
3,33,39,57,16,1,2,5,1,2
3,33,14,57,16,1,3,1,1,2
3,33,30,57,16,1,3,5,1,2
3,33,8,57,16,0,3,6,1,2
3,33,22,57,16,0,2,1,1,2
3,33,15,57,16,0,3,1,1,2
3,33,28,57,16,0,3,1,1,2
3,33,34,57,16,1,2,1,1,2
3,33,32,57,16,1,3,1,1,2
3,33,2,57,16,1,1,1,1,2
3,33,4,57,16,0,1,1,1,2
3,33,1,57,16,0,1,1,1,2
3,33,11,57,16,0,1,1,1,2
3,33,23,57,16,1,3,1,1,2
3,33,14,57,16,1,1,1,1,2
3,33,12,57,16,1,1,1,1,2
3,33,29,57,16,0,2,1,1,2
3,33,16,57,16,0,1,1,1,2
3,33,23,57,16,1,1,10,1,2
3,33,7,57,16,0,1,1,1,2
3,33,10,57,16,0,2,1,1,2
3,33,27,57,16,0,2,1,1,2
3,33,4,57,16,0,1,1,1,2
3,33,9,57,16,0,1,1,1,2
3,33,17,57,16,0,1,4,1,2
3,33,1,57,16,0,1,1,1,2
3,33,11,57,16,0,3,1,1,2
3,33,23,57,16,0,3,1,1,2
3,33,18,57,16,1,1,1,1,2
3,33,6,57,16,1,3,1,1,2
3,33,18,57,16,1,2,1,1,2
3,33,20,57,16,0,3,1,1,2
3,33,34,57,16,1,2,1,1,2
3,33,17,57,16,1,3,1,1,2
3,33,16,57,16,0,3,4,1,2
3,33,27,57,16,1,3,1,1,2
3,33,26,57,16,1,3,1,1,2
3,33,10,57,16,0,3,1,1,2
3,33,30,57,16,0,3,1,1,2
3,33,5,57,16,0,1,5,1,2
3,33,15,57,16,0,1,1,1,2
3,33,16,57,16,1,3,1,1,2
1,34,3,19,24,1,3,1,1,1
1,34,17,19,24,1,3,5,1,1
1,34,23,19,24,0,2,5,1,1
1,34,53,19,24,1,2,1,1,1
1,34,18,19,24,1,1,7,1,1
1,34,23,19,24,0,3,1,1,1
1,34,26,19,24,1,2,1,1,1
1,34,31,19,24,1,2,5,1,1
1,34,14,19,24,0,2,1,1,1
1,34,26,19,24,1,3,2,1,1
1,34,26,19,24,1,3,1,1,1
1,34,3,19,24,1,3,11,1,1
1,34,21,19,24,1,3,11,1,1
1,34,22,19,24,0,3,1,1,1
1,34,24,19,24,1,2,1,1,1
1,34,15,19,24,0,3,1,1,1
1,34,30,19,24,1,3,7,1,1
1,34,13,19,24,0,1,1,1,1
1,34,26,19,24,1,3,5,1,1
1,34,35,19,24,0,2,7,1,1
1,34,30,19,24,0,3,1,1,1
1,34,20,19,24,0,2,1,1,1
1,34,28,19,24,1,2,1,1,1
1,34,46,19,24,1,2,8,1,1
1,34,22,19,24,1,3,1,1,1
1,34,19,19,24,1,1,1,1,1
1,34,22,19,24,0,2,8,1,1
1,34,19,19,24,1,1,9,1,1
1,34,27,19,24,0,3,1,1,1
1,34,14,19,24,1,3,1,1,1
1,34,24,19,24,0,3,7,1,1
1,34,24,19,24,1,3,7,1,1
1,34,18,19,24,0,3,7,1,1
1,34,33,19,24,0,2,1,1,1
1,34,19,19,24,1,3,1,1,1
1,34,14,19,24,0,3,5,1,1
1,34,27,19,24,1,3,5,1,1
1,34,21,19,24,0,3,5,1,1
1,34,11,19,24,1,1,1,1,1
1,34,46,19,24,1,3,7,1,1
1,34,22,19,24,0,3,1,1,1
1,34,33,19,24,0,2,5,1,1
1,34,11,19,24,1,1,5,1,1
1,34,18,19,24,0,1,1,1,1
1,34,52,19,24,1,3,1,1,1
1,34,40,19,24,0,2,1,1,1
1,34,31,19,24,0,1,7,1,1
1,34,31,19,24,1,3,2,1,1
1,34,25,19,24,1,3,5,1,1
1,34,28,19,24,1,1,1,1,1
1,34,23,19,24,0,1,7,1,1
1,34,19,19,24,0,1,8,1,1
1,34,17,19,24,1,3,1,1,1
1,34,9,19,24,0,3,1,1,1
1,34,6,19,24,0,1,5,1,1
1,34,24,19,24,0,1,7,1,1
1,34,35,19,24,1,2,1,1,1
1,34,14,19,24,1,3,5,1,1
1,34,30,19,24,1,2,1,1,1
1,34,7,19,24,1,1,1,1,1
1,34,13,19,24,0,3,1,1,1
1,34,18,19,24,1,3,5,1,1
1,34,42,19,24,1,3,7,1,1
1,34,15,19,24,0,3,5,1,1
1,34,22,19,24,0,3,8,1,1
1,34,34,19,24,1,3,1,1,1
1,34,9,19,24,1,3,1,1,1
1,34,2,19,24,0,1,1,1,1
1,34,12,19,24,1,3,8,1,1
1,34,16,19,24,1,3,1,1,1
1,34,24,19,24,1,3,8,1,1
1,34,34,19,24,1,2,1,1,1
1,34,27,19,24,1,2,8,1,1
1,34,4,19,24,1,3,5,1,1
1,34,13,19,24,1,1,1,1,1
1,34,31,19,24,1,2,1,1,1
1,34,10,19,24,0,1,8,1,1
1,34,17,19,24,1,3,5,1,1
1,34,22,19,24,1,3,1,1,1
1,34,38,19,24,1,3,1,1,1
1,34,18,19,24,0,2,1,1,1
1,34,18,19,24,0,1,5,1,1
1,34,18,19,24,1,3,7,1,1
1,34,21,19,24,1,2,1,1,1
1,34,34,19,24,0,2,4,1,1
1,34,27,19,24,1,1,1,1,1
1,34,27,19,24,1,3,1,1,1
1,34,12,19,24,1,1,8,1,1
1,34,40,19,24,1,2,1,1,1
1,34,29,19,24,0,1,1,1,1
1,34,26,19,24,1,1,6,1,1
1,34,10,19,24,0,1,1,1,1
1,34,42,19,24,1,3,1,1,1
1,34,14,19,24,0,2,8,1,1
1,34,17,19,24,0,3,1,1,1
1,34,16,19,24,1,3,1,1,1
1,34,19,19,24,0,3,1,1,1
1,34,46,19,24,0,2,1,1,1
1,34,12,19,24,0,2,1,1,1
1,34,23,19,24,0,3,1,1,1
1,34,35,19,24,0,2,1,1,1
1,34,25,19,24,1,1,5,1,1
1,34,30,19,24,0,1,8,1,1
1,35,16,36,19,0,3,1,1,1
1,35,11,36,19,0,1,1,1,1
1,35,20,36,19,0,3,1,1,1
1,35,27,36,19,0,2,1,1,1
1,35,31,36,19,0,2,2,1,1
1,35,14,36,19,1,3,1,1,1
1,35,20,36,19,1,2,1,1,1
1,35,3,36,19,0,1,10,1,1
1,35,5,36,19,0,1,5,1,1
1,35,8,36,19,0,1,5,1,1
1,35,26,36,19,1,2,1,1,1
1,35,32,36,19,1,3,7,1,1
1,35,20,36,19,0,2,1,1,1
1,35,10,36,19,1,1,5,1,1
1,35,17,36,19,0,3,1,1,1
1,35,3,36,19,0,1,1,1,1
1,35,17,36,19,1,3,1,1,1
1,35,5,36,19,0,3,1,1,1
1,35,33,36,19,0,2,1,1,1
1,35,10,36,19,1,3,1,1,1
1,35,36,36,19,1,3,1,1,1
1,35,6,36,19,0,3,5,1,1
1,35,15,36,19,0,3,5,1,1
1,35,37,36,19,1,2,1,1,1
1,35,10,36,19,0,3,1,1,1
1,35,20,36,19,1,2,5,1,1
1,35,14,36,19,0,3,1,1,1
1,35,13,36,19,1,1,2,1,1
1,35,30,36,19,0,2,1,1,1
1,35,2,36,19,0,3,1,1,1
1,35,24,36,19,0,2,7,1,1
1,35,18,36,19,0,1,5,1,1
1,35,20,36,19,0,3,1,1,1
1,35,11,36,19,0,3,1,1,1
1,35,9,36,19,0,3,7,1,1
1,35,21,36,19,1,3,5,1,1
1,35,21,36,19,1,3,1,1,1
1,35,6,36,19,0,1,1,1,1
1,35,25,36,19,1,3,1,1,1
1,35,15,36,19,0,3,9,1,1
1,35,11,36,19,0,3,1,1,1
1,35,4,36,19,0,1,1,1,1
1,35,14,36,19,0,3,1,1,1
1,35,8,36,19,0,3,5,1,1
1,35,33,36,19,0,2,1,1,1
1,35,15,36,19,0,2,11,1,1
1,35,4,36,19,0,2,1,1,1
1,35,47,36,19,0,3,11,1,1
1,35,21,36,19,0,3,1,1,1
1,35,47,36,19,1,2,1,1,1
1,35,11,36,19,1,3,5,1,1
1,35,22,36,19,0,3,1,1,1
1,35,35,36,19,1,2,1,1,1
1,35,12,36,19,0,3,1,1,1
2,35,18,39,16,1,3,8,1,1
2,35,31,39,16,1,3,1,1,1
2,35,12,39,16,0,3,5,1,1
2,35,15,39,16,1,3,1,1,1
2,35,24,39,16,1,3,1,1,1
2,35,15,39,16,1,3,1,1,1
2,35,13,39,16,1,3,1,1,1
2,35,9,39,16,0,1,1,1,1
2,35,1,39,16,1,1,1,1,1
2,35,12,39,16,0,2,7,1,1
2,35,5,39,16,0,3,1,1,1
2,35,3,39,16,1,3,1,1,1
2,35,9,39,16,1,3,1,1,1
2,35,32,39,16,1,3,1,1,1
2,35,8,39,16,0,1,5,1,1
2,35,1,39,16,0,1,11,1,1
2,35,6,39,16,1,3,1,1,1
2,35,8,39,16,0,1,10,1,1
2,35,6,39,16,0,3,1,1,1
2,35,3,39,16,1,1,1,1,1
2,35,9,39,16,0,3,3,1,1
2,35,15,39,16,0,3,1,1,1
2,35,2,39,16,1,1,8,1,1
2,35,40,39,16,1,2,10,1,1
2,35,16,39,16,0,3,1,1,1
2,35,11,39,16,1,3,1,1,1
2,35,45,39,16,0,2,1,1,1
2,35,3,39,16,0,2,1,1,1
2,35,41,39,16,0,2,7,1,1
2,35,12,39,16,0,3,5,1,1
2,35,1,39,16,1,1,1,1,1
2,35,21,39,16,1,3,1,1,1
